"","X","grad","ex.tuition","ex.other","ex.rent","in.scholarship","in.tuition","in.home","debt","work","work.school","worknum","region","school","rev1","workhour1","rev2","workhour2","rev3","workhour3","rev4","workhour4","ofcrev","ofcwhr","ofcrev2","ofcwhr2","ofcrev3","ofcwhr3","ofcrev4","ofcwhr4","totalrev","totalexp","totalwhr"
"149",149,FALSE,32000,2200,7500,1336,TRUE,10000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,0
"150",150,FALSE,25000,4000,5000,0,FALSE,7000,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0
"151",151,FALSE,40000,2500,12000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"north","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,22500,35
"152",152,FALSE,68000,3700,6000,0,TRUE,0,TRUE,TRUE,"FALSE",0,"central","private",0,0,0,0,0,0,0,0,15000,16,0,0,0,0,0,0,15000,23300,16
"153",153,TRUE,35000,3300,9000,10000,FALSE,8000,TRUE,TRUE,"TRUE",2,"central","public",5000,35,11000,35,5000,35,0,0,0,0,0,0,0,0,0,0,21000,19300,105
"154",154,TRUE,42159,2750,6000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"north","public",5000,25,0,0,0,0,0,0,7650,40.5,0,0,0,0,0,0,12650,17181.8,65.5
"155",155,FALSE,23000,4445,9000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"north","public",5000,45,0,0,0,0,0,0,4000,24,0,0,0,0,0,0,9000,18045,69
"156",156,TRUE,29000,5500,3500,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"north","public",9000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,14800,35
"157",157,FALSE,0,0,0,0,TRUE,0,TRUE,TRUE,"FALSE",0,"north","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",158,TRUE,25000,4000,7500,0,FALSE,7000,TRUE,FALSE,"0",0,"east","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0
"159",159,FALSE,23000,3500,8000,500,TRUE,0,FALSE,TRUE,"TRUE",2,"0","public",5000,35,3000,25,0,0,0,0,8000,55,10000,75,0,0,0,0,26000,16100,190
"160",160,FALSE,30000,5000,5000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"north","public",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16000,15
"161",161,FALSE,57000,6000,5500,0,TRUE,12000,FALSE,FALSE,"0",0,"central","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22900,0
"162",162,FALSE,25000,4500,9000,0,TRUE,9000,FALSE,TRUE,"FALSE",0,"central","private",0,0,0,0,0,0,0,0,3000,12,450,3,4800,32,0,0,8250,18500,47
"163",163,TRUE,30000,5000,8000,13000,TRUE,0,FALSE,TRUE,"TRUE",1,"east","public",5000,35,3000,75,0,0,0,0,0,0,0,0,0,0,0,0,8000,19000,110
"164",164,TRUE,15000,8000,10000,0,TRUE,15000,FALSE,TRUE,"TRUE",1,"north","public",5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,21000,25
"165",165,TRUE,28109,2000,8000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"north","public",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15621.8,15
"166",166,FALSE,3000,1500,10000,0,TRUE,9000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,5700,40,0,0,0,0,0,0,5700,12100,40
"167",167,TRUE,22000,5500,10000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"north","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,19900,5
"168",168,FALSE,24000,5000,9000,8000,TRUE,8000,FALSE,TRUE,"TRUE",1,"north","public",5000,25,0,0,0,0,0,0,2000,4,0,0,0,0,0,0,7000,18800,29
"169",169,FALSE,600,4666,7000,0,FALSE,0,FALSE,TRUE,"TRUE",1,"north","public",3000,35,0,0,0,0,0,0,12000,140,0,0,0,0,0,0,15000,11786,175
"170",170,FALSE,38000,1400,9000,0,FALSE,11000,TRUE,TRUE,"TRUE",1,"north","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18000,25
"171",171,FALSE,29000,3200,4000,0,FALSE,6000,FALSE,TRUE,"TRUE",1,"south","public",1000,25,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,4000,13000,40
"172",172,FALSE,24870,6970,8000,0,TRUE,9000,FALSE,TRUE,NA,2,"north","public",0,0,0,0,0,0,0,0,3150,21,0,0,0,0,0,0,3150,19944,21
"173",173,FALSE,22439,3700,8000,0,TRUE,0,FALSE,TRUE,"FALSE",0,"0","public",0,0,0,0,0,0,0,0,115,34,115,100,145,96,0,0,375,16187.8,230
"174",174,TRUE,18500,7500,10000,0,FALSE,0,FALSE,TRUE,"TRUE",2,"north","public",13000,55,9000,45,0,0,0,0,0,0,0,0,0,0,0,0,22000,21200,100
"175",175,TRUE,18315,5200,8000,0,FALSE,0,FALSE,TRUE,"TRUE",2,"north","public",3000,15,3000,5,0,0,0,0,0,0,0,0,0,0,0,0,6000,16863,20
"176",176,FALSE,24000,3200,6.7,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"south","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,8006.7,5
"177",177,TRUE,30000,2000,11000,14000,TRUE,10000,FALSE,TRUE,"TRUE",1,"north","public",7000,15,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,12000,19000,30
"178",178,FALSE,26000,2000,6000,0,FALSE,1666,FALSE,TRUE,"TRUE",2,"east","public",5000,0,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,8000,13200,25
"179",179,FALSE,23250,0,4500,0,TRUE,3000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,4000,24,0,0,0,0,0,0,4000,9150,24
"180",180,TRUE,26144,0,10000,10600,TRUE,0,FALSE,TRUE,"TRUE",2,"north","public",5000,5,5000,25,0,0,0,0,7500,32,0,0,0,0,0,0,17500,15228.8,62
"181",181,FALSE,30000,4000,10000,0,TRUE,10000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0
"182",182,FALSE,26000,2500,5000,0,FALSE,2000,TRUE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,3000,27,6000,54,2,11000,0,0,9002,12700,11081
"183",183,FALSE,29000,3250,9000,0,TRUE,10000,TRUE,TRUE,"TRUE",1,"north","public",9000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18050,55
"184",184,FALSE,24000,1750,6000,12000,TRUE,0,FALSE,TRUE,"TRUE",2,"north","public",5000,15,7000,35,0,0,0,0,5880,42,0,0,0,0,0,0,17880,12550,92
"185",185,FALSE,25235,1800,5000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"north","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,11847,35
"186",186,FALSE,1000,0,7000,1000,FALSE,6000,FALSE,TRUE,"TRUE",1,"north","public",7000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7200,65
"187",187,FALSE,26000,8000,8000,0,FALSE,8000,TRUE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21200,0
"188",188,TRUE,11500,4200,8000,10000,TRUE,3000,FALSE,TRUE,"TRUE",2,"south","public",7000,45,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,12000,14500,80
"189",189,FALSE,22000,2000,7000,5000,FALSE,7000,TRUE,TRUE,"TRUE",1,"north","public",3000,15,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,8000,13400,30
"190",190,FALSE,24000,0,6000,0,TRUE,3500,TRUE,TRUE,NA,2,"north","public",0,0,0,0,0,0,0,0,3000,20,0,0,0,0,0,0,3000,10800,20
"191",191,FALSE,26000,2500,6000,0,FALSE,5000,TRUE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,9000,65,0,0,0,0,0,0,9000,13700,65
"192",192,FALSE,55332,0,10000,0,TRUE,12000,FALSE,TRUE,"TRUE",2,"north","private",5000,15,7000,55,0,0,0,0,4000,8000,0,0,0,0,0,0,16000,21066.4,8070
"193",193,FALSE,56000,7000,5000,0,TRUE,15000,TRUE,TRUE,"TRUE",1,"north","private",5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,23200,45
"194",194,TRUE,20000,7500,6000,0,TRUE,8000,FALSE,TRUE,"TRUE",2,"north","public",7000,35,3000,25,0,0,0,0,50000,2000,0,0,0,0,0,0,60000,17500,2060
"195",195,FALSE,28000,1300,6000,3300,TRUE,0,FALSE,TRUE,"TRUE",1,"north","public",1000,5,0,0,0,0,0,0,12000,52,0,0,0,0,0,0,13000,12900,57
"196",196,TRUE,35687,7500,3000,0,TRUE,2500,FALSE,TRUE,"TRUE",1,"central","public",1000,75,0,0,0,0,0,0,12000,64,0,0,0,0,0,0,13000,17637.4,139
"197",197,FALSE,23345,3200,10000,0,FALSE,8000,TRUE,TRUE,"TRUE",1,"north","public",5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17869,15
"198",198,FALSE,23000,2000,8000,2000,TRUE,0,FALSE,TRUE,"TRUE",1,"north","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14600,5
"199",199,FALSE,17830,2000,7000,0,TRUE,7000,FALSE,TRUE,"TRUE",1,"south","public",5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,12566,25
"200",200,FALSE,57000,2500,8000,1875,FALSE,8000,TRUE,FALSE,"0",0,"south","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21900,0
"201",201,FALSE,24000,4500,8000,0,TRUE,5000,FALSE,TRUE,"TRUE",3,"north","public",7000,55,3000,15,5000,35,0,0,0,0,0,0,0,0,0,0,15000,17300,105
"202",202,FALSE,25235,4500,7000,500,TRUE,7000,FALSE,TRUE,"TRUE",1,"north","public",5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16547,5
"203",203,FALSE,24867,4600,8000,0,TRUE,7000,FALSE,TRUE,"TRUE",2,"south","public",7000,45,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,14000,17573.4,90
"204",204,TRUE,30000,3500,8000,0,TRUE,8000,FALSE,TRUE,"TRUE",1,"north","public",7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,17500,25
"205",205,FALSE,25000,2500,25000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"north","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,32500,25
"206",206,FALSE,47500,5000,4000,833.33,TRUE,4000,FALSE,TRUE,"TRUE",1,"north","private",5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,18500,5
"207",207,FALSE,28000,2500,7000,0,TRUE,3000,TRUE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,7700,42,1200,12,0,0,0,0,8900,15100,54
"208",208,FALSE,30000,1500,5000,0,TRUE,6000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0
"209",209,FALSE,26000,1500,7000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"north","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,13700,25
"210",210,FALSE,27000,2000,8000,0,FALSE,8000,TRUE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,8000,140,0,0,0,0,0,0,8000,15400,140
"211",211,FALSE,27000,2000,8000,0,TRUE,10000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15400,0
"212",212,TRUE,26000,4500,15000,0,TRUE,5000,FALSE,TRUE,"TRUE",4,"north","public",5000,5,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,10000,24700,10
"213",213,FALSE,30000,2750,5000,0,TRUE,5000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750,0
"214",214,FALSE,24223,2400,10000,0,FALSE,10000,FALSE,TRUE,"TRUE",1,"north","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,17244.6,5
"215",215,FALSE,25000,10000,10000,0,TRUE,15000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0
"216",216,TRUE,19000,1500,6000,0,TRUE,2000,FALSE,TRUE,"TRUE",2,"north","public",7000,15,5000,25,5000,15,0,0,0,0,0,0,0,0,0,0,17000,11300,55
"217",217,FALSE,31165,1742.5,6000,0,TRUE,0,TRUE,TRUE,"TRUE",2,"north","public",5000,25,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,10000,13975.5,50
"218",218,FALSE,30000,6000,5000,0,TRUE,5000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,6000,35,0,0,0,0,0,0,6000,17000,35
"219",219,FALSE,21971,3000,5000,0,TRUE,0,FALSE,TRUE,"TRUE",2,"central","public",3000,5,7000,55,0,0,0,0,0,0,0,0,0,0,0,0,10000,12394.2,60
"220",220,TRUE,26000,2500,12000,0,TRUE,3000,FALSE,TRUE,"TRUE",2,"north","public",9000,15,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,10000,19700,30
"221",221,FALSE,29000,1750,8000,0,TRUE,12000,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15550,0
"222",222,FALSE,22439,4500,5000,6000,TRUE,5000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,6000,6,0,0,0,0,0,0,6000,13987.8,6
"223",223,FALSE,20000,2125,3500,625,FALSE,0,TRUE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9625,0
"224",224,FALSE,27000,3700,8000,0,TRUE,8000,FALSE,FALSE,"0",0,"central","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17100,0
"225",225,TRUE,10500,0,20000,9600,FALSE,0,TRUE,TRUE,"TRUE",1,"north","public",9000,45,18000,90,0,0,0,0,0,0,0,0,0,0,0,0,27000,22100,135
"226",226,TRUE,11825,4300,18000,0,TRUE,20000,FALSE,TRUE,"TRUE",2,"north","public",9000,25,9000,25,0,0,0,0,0,0,0,0,0,0,0,0,18000,24665,50
"227",227,FALSE,45000,0,4500,2000,TRUE,3000,FALSE,TRUE,"FALSE",0,"other","private",0,0,0,0,0,0,0,0,25000,30,0,0,0,0,0,0,25000,13500,30
"228",228,TRUE,0,2500,7000,0,TRUE,0,FALSE,TRUE,"TRUE",2,"south","public",5000,25,5000,25,5000,25,7000,25,0,0,0,0,0,0,0,0,22000,9500,100
"229",229,TRUE,38265,3600,9000,0,FALSE,10000,TRUE,TRUE,"TRUE",1,"south","public",7000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,20253,45
"230",230,FALSE,28000,3200,10000,850,TRUE,8000,FALSE,TRUE,"TRUE",1,"east","public",9000,65,0,0,0,0,0,0,4000,12,0,0,0,0,0,0,13000,18800,77
"231",231,TRUE,26000,5000,10000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"north","public",5000,5,0,0,0,0,0,0,8000,64,0,0,0,0,0,0,13000,20200,69
"232",232,FALSE,30000,5000,8000,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"north","public",7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,19000,25
"233",233,FALSE,52000,4500,4000,0,TRUE,7000,FALSE,TRUE,NA,1,"north","private",0,0,0,0,0,0,0,0,4000,54,0,0,0,0,0,0,4000,18900,54
"234",234,FALSE,25000,2700,3000,0,FALSE,0,FALSE,TRUE,"TRUE",1,"north","public",3000,15,0,0,0,0,0,0,13000,150,0,0,0,0,0,0,16000,10700,165
"235",235,TRUE,13000,2000,8000,0,TRUE,0,FALSE,TRUE,"TRUE",3,"0","public",3000,45,5000,35,5000,25,0,0,0,0,0,0,0,0,0,0,13000,12600,105
"236",236,FALSE,43216,3800,5000,0,FALSE,0,TRUE,TRUE,"TRUE",1,"south","public",7000,45,0,0,0,0,0,0,15000,30,0,0,0,0,0,0,22000,17443.2,75
"237",237,FALSE,31000,2250,10000,750,TRUE,10000,FALSE,TRUE,"TRUE",2,"east","public",5000,55,3000,35,0,0,0,0,0,0,0,0,0,0,0,0,8000,18450,90
"238",238,FALSE,28000,3800,6000,0,TRUE,0,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15400,0
"239",239,TRUE,556,0,8000,8000,FALSE,0,FALSE,TRUE,"TRUE",1,"south","public",13000,5,0,0,0,0,0,0,16000,12,0,0,0,0,0,0,29000,8111.2,17
"240",240,FALSE,28710,4250,7000,0,FALSE,10000,TRUE,TRUE,"TRUE",1,"south","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16992,35
"241",241,FALSE,25000,2500,8000,0,TRUE,8000,FALSE,TRUE,"TRUE",2,"south","public",3000,25,1000,15,0,0,0,0,6720,140,0,0,0,0,0,0,10720,15500,180
"242",242,FALSE,22000,0,4000,1500,TRUE,3500,FALSE,TRUE,"TRUE",1,"south","public",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,8400,15
"243",243,FALSE,23294,4000,9000,1000,FALSE,7000,TRUE,TRUE,"TRUE",1,"south","public",5000,35,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,10000,17658.8,80
"244",244,FALSE,27000,4000,11000,0,TRUE,10000,FALSE,TRUE,NA,2,"south","public",0,0,0,0,0,0,0,0,6400,50,0,0,0,0,0,0,6400,20400,50
"245",245,FALSE,29000,2400,6500,0,TRUE,6000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,3000,140,2200,550,0,0,0,0,5200,14700,690
"246",246,FALSE,30000,5500,13000,0,TRUE,16000,FALSE,TRUE,"TRUE",3,"south","public",9000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,24500,55
"247",247,TRUE,10000,5500,7000,2500,FALSE,0,TRUE,TRUE,NA,1,"south","public",3000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14500,45
"248",248,FALSE,30000,4000,4000,0,TRUE,3000,FALSE,TRUE,"TRUE",1,"south","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14000,35
"249",249,FALSE,22000,2200,7500,0,TRUE,10000,FALSE,TRUE,"TRUE",2,"south","public",5000,35,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,6000,14100,40
"250",250,FALSE,25000,3000,10000,0,TRUE,9000,FALSE,TRUE,"TRUE",1,"south","public",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18000,15
"251",251,FALSE,29496,4500,10000,2500,TRUE,10000,FALSE,TRUE,"TRUE",1,"south","public",5000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20399.2,40
"252",252,FALSE,27000,1700,6000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"south","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13100,5
"253",253,FALSE,27000,1700,6000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"south","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13100,5
"254",254,FALSE,27000,4000,10000,0,FALSE,10000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,4000,8,4000,8,4000,8,0,0,12000,19400,24
"255",255,FALSE,23000,2200,6000,5000,TRUE,6000,FALSE,TRUE,"TRUE",1,"south","public",5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,12800,5
"256",256,FALSE,29246,2125,8500,2000,FALSE,8500,TRUE,TRUE,"TRUE",1,"south","public",3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16474.2,35
"257",257,FALSE,30000,2000,4000,0,TRUE,6000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,9600,64,0,0,0,0,0,0,9600,12000,64
"258",258,FALSE,25000,4000,5000,8000,TRUE,6000,TRUE,TRUE,"TRUE",2,"south","public",5000,35,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,8000,14000,60
"259",259,TRUE,39996,0,12000,4000,TRUE,10000,FALSE,TRUE,"TRUE",1,"south","public",5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,19999.2,5
"260",260,FALSE,5666,6666,6666,6,TRUE,6666,TRUE,TRUE,"TRUE",2,"south","public",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14465.2,5
"261",261,TRUE,20932,2727,8000,8000,TRUE,0,FALSE,TRUE,NA,1,"north","public",5000,35,3000,5,0,0,0,0,5000,5,0,0,0,0,0,0,13000,14913.4,45
"262",262,TRUE,30000,4800,6000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"south","public",7000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,16800,5
"263",263,FALSE,9000,0,7000,0,TRUE,0,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,10000,140,0,0,0,0,0,0,10000,8800,140
"264",264,FALSE,30000,1000,4000,2000,TRUE,10000,FALSE,TRUE,"TRUE",1,"north","public",5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,11000,15
"265",265,FALSE,0,0,0,0,FALSE,0,FALSE,FALSE,"0",0,"north","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",266,FALSE,28940,2125,9000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"south","public",7000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,16913,55
"267",267,FALSE,23000,7000,10000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"south","public",1000,25,0,0,0,0,0,0,6000,40,2000,20,0,0,0,0,9000,21600,85
"268",268,TRUE,25000,0,14000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"south","public",3000,220,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,4000,19000,235
"269",269,TRUE,25000,5500,14000,0,FALSE,8000,TRUE,TRUE,"TRUE",2,"south","public",1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,24500,15
"270",270,FALSE,27000,1800,5000,250,TRUE,10000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,4200,30,0,0,0,0,0,0,4200,12200,30
"271",271,TRUE,20000,2000,10000,8000,FALSE,0,FALSE,TRUE,"TRUE",2,"south","public",5000,35,9000,25,0,0,0,0,8000,32,6500,12,4000,8,1200,3,33700,16000,115
"272",272,FALSE,29000,1300,3000,1500,TRUE,6000,FALSE,TRUE,"FALSE",0,"south","public",0,0,0,0,0,0,0,0,3200,8,0,0,0,0,0,0,3200,10100,8
"273",273,TRUE,34406,0,12000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"south","public",7000,55,0,0,0,0,0,0,18000,48,0,0,0,0,0,0,25000,18881.2,103
"274",274,TRUE,29056,2000,10000,0,FALSE,7000,TRUE,TRUE,"TRUE",1,"south","public",7000,35,0,0,0,0,0,0,4000,28,0,0,0,0,0,0,11000,17811.2,63
"275",275,FALSE,25286,1800,8000,0,TRUE,5000,FALSE,TRUE,"TRUE",1,"south","public",3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14857.2,15
"276",276,TRUE,27000,0,10000,8000,FALSE,0,FALSE,TRUE,"TRUE",1,"south","public",7000,120,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,10000,15400,135
"277",277,FALSE,25000,0,4000,4000,FALSE,0,FALSE,TRUE,"TRUE",3,"north","public",7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,9000,25
"278",278,FALSE,28940,4300,8000,0,TRUE,8000,FALSE,TRUE,NA,1,"0","public",3000,15,0,0,0,0,0,0,2800,8,0,0,0,0,0,0,5800,18088,23
"279",279,FALSE,50000,5200,10000,0,TRUE,10000,FALSE,FALSE,"0",0,"central","private",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0
"280",280,FALSE,29496,1900,7000,0,TRUE,6000,FALSE,TRUE,"TRUE",1,"south","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14799.2,35
"281",281,TRUE,20000,0,6500,0,TRUE,7000,FALSE,TRUE,"TRUE",2,"south","public",5000,35,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,8000,10500,50
"282",282,FALSE,24000,7000,4000,0,TRUE,7000,FALSE,TRUE,"TRUE",1,"south","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15800,25
"283",283,FALSE,8000,8000,2000,0,FALSE,10000,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11600,0
"284",284,TRUE,40000,4500,6000,0,TRUE,0,FALSE,TRUE,"TRUE",1,"south","public",7000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,18500,15
"285",285,TRUE,15000,0,8000,2000,TRUE,8000,FALSE,FALSE,"0",0,"south","public",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0
"286",286,TRUE,50000,0,6000,0,TRUE,3000,FALSE,TRUE,"TRUE",2,"south","public",3000,65,7000,81,0,0,0,0,0,0,0,0,0,0,0,0,10000,16000,146
"287",287,FALSE,25000,6000,9000,0,TRUE,90000,FALSE,TRUE,"TRUE",1,"south","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,20000,25
"288",288,FALSE,32000,0,7000,0,TRUE,6000,FALSE,TRUE,"FALSE",0,"north","public",0,0,0,0,0,0,0,0,2000,16,4000,12,5000,16,0,0,11000,13400,44
"289",289,TRUE,25000,2200,10000,5000,FALSE,0,TRUE,TRUE,"TRUE",1,"south","public",5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17200,35
"290",290,TRUE,17000,4500,8000,10000,TRUE,5000,FALSE,TRUE,"TRUE",1,"south","public",9000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,15900,5
"291",291,TRUE,34406,2500,13000,678,FALSE,10000,TRUE,TRUE,"TRUE",2,"south","public",5000,200,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,8000,22381.2,215
"292",292,FALSE,33767,1500,10000,0,TRUE,10000,FALSE,TRUE,"TRUE",1,"south","public",21000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,18253.4,150
"293",293,FALSE,17650,1200,11000,333,TRUE,8000,FALSE,TRUE,"TRUE",1,"south","public",3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,15730,25
"294",294,FALSE,24223,1260,7000,0,FALSE,7000,FALSE,TRUE,"TRUE",2,"north","public",3000,15,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,10000,13104.6,60
"295",295,TRUE,24600,2650,5000,2654,TRUE,4000,FALSE,TRUE,"TRUE",1,"north","public",3000,15,0,0,0,0,0,0,3000,15,0,0,0,0,0,0,6000,12570,30
"296",296,TRUE,20350,5000,6500,0,TRUE,7000,FALSE,TRUE,"TRUE",2,"south","public",5000,55,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,8000,15570,70
