"","grad","ex-tuition","ex-other","ex-rent","in-scholarship","in-tuition","in-home","debt","work","work-school","worknum","region","school","rev1","workhour1","rev2","workhour2","rev3","workhour3","rev4","workhour4","ofcrev","ofcwhr","ofcrev2","ofcwhr2","ofcrev3","ofcwhr3","ofcrev4","ofcwhr4"
"1",TRUE,8700,0,8000,0,FALSE,10000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,2400,12,NA,NA,NA,NA,NA,NA
"2",FALSE,11365,6500,8000,5000,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,3000,2.5,NA,NA,NA,NA,NA,NA
"3",FALSE,24223,0,8000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",TRUE,25000,5000,8000,0,TRUE,5000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,12000,80,NA,NA,NA,NA,NA,NA
"5",FALSE,8876,2125,5000,4000,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",TRUE,13306,5000,6000,5000,FALSE,0,FALSE,TRUE,TRUE,4,"south","public",7000,35,5000,25,3000,15,3000,15,NA,NA,NA,NA,NA,NA,NA,NA
"7",TRUE,11000,3750,11000,0,FALSE,10000,FALSE,TRUE,TRUE,2,"north","public",9000,15,9000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",TRUE,12660,5000,12000,0,TRUE,12000,FALSE,TRUE,TRUE,1,"north","public",7000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",TRUE,20330,2500,8000,10000,FALSE,6000,FALSE,TRUE,TRUE,1,"south","public",1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",TRUE,17210,3300,6000,0,FALSE,3300,TRUE,TRUE,TRUE,3,"south","public",3000,25,3000,15,1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",TRUE,30000,4800,10000,0,FALSE,0,FALSE,TRUE,TRUE,3,"north","public",7000,15,7000,15,7000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",FALSE,23000,2250,5000,5000,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",11000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",FALSE,16000,4300,5000,3000,TRUE,7000,FALSE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",FALSE,26000,3000,4000,0,FALSE,4000,TRUE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",FALSE,3000,8500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",13000,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",FALSE,34200,9700,7000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"north","public",9000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",FALSE,26000,0,5000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",FALSE,9000,0,5000,36000,TRUE,2500,FALSE,TRUE,TRUE,1,"south","private",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",FALSE,9000,0,5000,36000,TRUE,2500,FALSE,TRUE,TRUE,1,"south","private",5000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",FALSE,26000,2500,6000,0,TRUE,0,TRUE,TRUE,TRUE,3,"east","public",5000,35,3000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",FALSE,24510,3310,9000,0,TRUE,10000,FALSE,TRUE,TRUE,2,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",TRUE,10000,2500,10000,0,TRUE,10000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,8000,60,NA,NA,NA,NA,NA,NA
"23",FALSE,38000,3000,6000,0,TRUE,2000,TRUE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,5000,40,1800,12.5,NA,NA,NA,NA
"24",FALSE,25000,4000,8000,0,TRUE,3000,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,8000,20,NA,NA,NA,NA,NA,NA
"25",FALSE,49000,0,8000,5500,TRUE,8000,FALSE,TRUE,TRUE,2,"central","private",5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",FALSE,50000,4000,9000,0,FALSE,9000,TRUE,TRUE,FALSE,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,7000,60,6000,48,NA,NA,NA,NA
"27",FALSE,48692,4000,7000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"central","private",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",FALSE,28000,2200,12000,0,TRUE,0,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,6000,12,NA,NA,NA,NA,NA,NA
"29",FALSE,55000,4200,7000,0,TRUE,8500,FALSE,FALSE,NA,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",FALSE,35000,0,7000,0,FALSE,0,TRUE,TRUE,FALSE,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,8000,56,NA,NA,NA,NA,NA,NA
"31",FALSE,26045,1500,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"east","public",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",TRUE,26000,7500,10000,15000,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",7000,55,7000,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",FALSE,25000,2500,7000,0,TRUE,10000,FALSE,TRUE,TRUE,2,"east","public",3000,15,3000,5,NA,NA,NA,NA,3000,27,NA,NA,NA,NA,NA,NA
"34",FALSE,28354,2375,6000,0,TRUE,5000,TRUE,TRUE,TRUE,1,"east","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",FALSE,23880,5000,7000,0,TRUE,10000,FALSE,TRUE,FALSE,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,2400,8,NA,NA,NA,NA,NA,NA
"36",TRUE,48000,3000,12000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",9000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",TRUE,33000,4500,22000,0,TRUE,9000,FALSE,TRUE,TRUE,1,"central","public",9000,65,NA,NA,NA,NA,NA,NA,3000,10,NA,NA,NA,NA,NA,NA
"38",FALSE,24510,11150,10000,0,TRUE,10000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",FALSE,20000,6500,6000,0,TRUE,14500,FALSE,TRUE,TRUE,1,"north","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",FALSE,48605,5500,9000,0,TRUE,9000,FALSE,FALSE,NA,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",FALSE,23000,4000,8000,1000,TRUE,5000,FALSE,TRUE,TRUE,2,"north","public",5000,25,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",FALSE,49950,0,10000,0,TRUE,16000,FALSE,FALSE,NA,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",FALSE,25000,8000,7000,0,TRUE,7000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",FALSE,28000,4500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,1,"north","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",TRUE,10000,5000,8000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",7000,35,NA,NA,NA,NA,NA,NA,8000,40,NA,NA,NA,NA,NA,NA
"46",FALSE,30000,4350,8000,4000,TRUE,8000,FALSE,TRUE,TRUE,1,"north","public",3000,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",TRUE,35000,5500,8000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"south","public",7000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",FALSE,0,0,6000,5000,FALSE,1000,FALSE,TRUE,TRUE,1,"north","private",5000,35,NA,NA,NA,NA,NA,NA,6000,52,NA,NA,NA,NA,NA,NA
"49",FALSE,30000,4500,7000,0,TRUE,9000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,3000,16,NA,NA,NA,NA,NA,NA
"50",FALSE,25000,5000,6000,0,TRUE,0,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,8000,56,7000,32,NA,NA,NA,NA
"51",FALSE,38000,1300,7500,0,TRUE,8000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,140,20,NA,NA,NA,NA,NA,NA
"52",TRUE,16000,0,6000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",TRUE,26300,3000,8000,0,TRUE,3000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",TRUE,20400,4000,9000,3600,FALSE,0,TRUE,TRUE,TRUE,3,"north","public",7000,35,NA,NA,NA,NA,NA,NA,18000,90,NA,NA,NA,NA,NA,NA
"55",FALSE,23000,1400,4600,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",TRUE,26144,4900,8500,0,TRUE,0,FALSE,TRUE,TRUE,3,"north","public",9000,35,5000,35,5000,15,NA,NA,6000,40,NA,NA,NA,NA,NA,NA
"57",TRUE,12000,3000,9000,0,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",3000,5,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",TRUE,14572,4500,10000,0,FALSE,0,TRUE,TRUE,TRUE,2,"north","public",3000,15,7000,55,7000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",FALSE,24510,2000,8000,0,FALSE,8000,TRUE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",FALSE,55000,6000,18000,5600,TRUE,20000,FALSE,TRUE,TRUE,1,"north","private",5000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",FALSE,7000,2000,7000,0,FALSE,0,TRUE,FALSE,NA,NA,"east","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",FALSE,30000,5500,10000,4400,FALSE,0,TRUE,TRUE,TRUE,1,"north","private",5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",FALSE,55000,6500,8000,0,TRUE,10000,FALSE,FALSE,NA,NA,"south","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",FALSE,26000,2500,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,"north","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",FALSE,30000,4500,7000,7000,TRUE,10000,FALSE,TRUE,TRUE,2,"north","public",3000,35,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",FALSE,29385,1500,6000,0,FALSE,6000,TRUE,TRUE,TRUE,1,"north","public",1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",FALSE,48415,0,3500,0,TRUE,4000,FALSE,TRUE,TRUE,1,"central","private",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",FALSE,23000,5000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",TRUE,18500,7500,10000,0,FALSE,0,FALSE,TRUE,TRUE,2,"north","public",13000,55,9000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",FALSE,29800,6700,7000,0,TRUE,9000,FALSE,TRUE,TRUE,1,"north","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",FALSE,48605,7700,10000,0,TRUE,7300,FALSE,TRUE,TRUE,1,"north","private",3000,25,NA,NA,NA,NA,NA,NA,8000,24,NA,NA,NA,NA,NA,NA
"72",FALSE,28500,2500,3000,0,TRUE,500,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,2800,32,10000,96,NA,NA,NA,NA
"73",FALSE,25235,1742.5,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,"north","public",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",TRUE,7679,0,4000,0,FALSE,0,FALSE,TRUE,TRUE,3,"north","public",5000,25,5000,15,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",FALSE,22000,0,8000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",5000,15,NA,NA,NA,NA,NA,NA,5000,40,NA,NA,NA,NA,NA,NA
"76",FALSE,49000,0,3000,0,TRUE,3000,FALSE,FALSE,NA,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",TRUE,13660,5500,13000,7500,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",7000,15,NA,NA,NA,NA,NA,NA,12000,80,5000,16,NA,NA,NA,NA
"78",TRUE,29000,0,9000,0,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",9000,35,11000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",FALSE,26000,1250,9000,0,TRUE,7000,FALSE,TRUE,TRUE,1,"north","public",5000,45,NA,NA,NA,NA,NA,NA,4200,140,NA,NA,NA,NA,NA,NA
"80",FALSE,25000,13000,10000,0,TRUE,10000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,14000,100,NA,NA,NA,NA,NA,NA
"81",FALSE,33000,1000,8000,0,TRUE,3000,FALSE,TRUE,TRUE,3,"north","public",3000,25,3000,15,1000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",TRUE,48727,0,10000,0,FALSE,0,TRUE,TRUE,FALSE,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,13000,96,NA,NA,NA,NA,NA,NA
"83",TRUE,50000,0,10000,0,FALSE,9000,FALSE,TRUE,TRUE,1,"east","public",5000,75,NA,NA,NA,NA,NA,NA,10000,50,15000,108,NA,NA,NA,NA
"84",FALSE,12383,3000,10000,8890,TRUE,7500,TRUE,FALSE,NA,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",TRUE,35000,5000,10000,0,FALSE,0,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,7000,14,NA,NA,NA,NA,NA,NA
"86",FALSE,24000,1200,6000,1200,TRUE,7000,FALSE,TRUE,TRUE,1,"north","public",5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",TRUE,10796,3000,12000,0,FALSE,0,FALSE,TRUE,TRUE,2,"north","public",3000,15,5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",FALSE,33000,1333,5000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",FALSE,52493,0,10000,0,FALSE,0,TRUE,TRUE,FALSE,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,16000,133,22000,40,10000,80,NA,NA
"90",FALSE,28000,2500,5000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",TRUE,23327,5000,10000,0,FALSE,12000,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,2400,3600,3600,8,NA,NA,NA,NA
"92",TRUE,24000,0,2000,0,FALSE,1500,FALSE,TRUE,TRUE,2,NA,"public",7000,35,1440,5,NA,NA,NA,NA,3600,24,NA,NA,NA,NA,NA,NA
"93",TRUE,40145,6000,13000,500,FALSE,0,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,4000,28,NA,NA,NA,NA,NA,NA
"94",FALSE,25000,2000,7000,0,TRUE,5000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",TRUE,44450,0,7000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","private",9000,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",TRUE,45000,2000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,2,"north","private",3000,35,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",TRUE,45000,2000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,2,"north","private",3000,35,5000,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",TRUE,40000,2000,12000,0,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",5000,25,1000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",FALSE,20000,3800,10000,0,TRUE,10000,FALSE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,4800,12,NA,NA,NA,NA,NA,NA
"100",TRUE,11825,3800,10000,0,FALSE,0,FALSE,TRUE,TRUE,1,"north","public",9000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",FALSE,25700,0,5000,0,TRUE,5000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",TRUE,0,1900,8000,0,FALSE,0,TRUE,TRUE,TRUE,2,"south","public",5000,35,5000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",TRUE,32000,6000,15000,3000,TRUE,20000,FALSE,FALSE,NA,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",TRUE,4710,4000,7000,7000,FALSE,10000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,10000,15,NA,NA,NA,NA,NA,NA
"105",FALSE,20000,3000,7000,0,TRUE,0,FALSE,TRUE,TRUE,1,"north","public",7000,55,NA,NA,NA,NA,NA,NA,9600,400,NA,NA,NA,NA,NA,NA
"106",FALSE,27000,7500,7000,0,TRUE,12000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,6000,42.8,NA,NA,NA,NA,NA,NA
"107",TRUE,29394,4900,15000,25000,FALSE,0,FALSE,TRUE,TRUE,1,NA,"public",25000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",TRUE,30000,4500,10000,0,TRUE,8000,FALSE,TRUE,TRUE,2,"north","public",3000,15,3000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",TRUE,32343,4500,5500,0,FALSE,0,TRUE,TRUE,TRUE,1,"north","public",3000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",FALSE,26000,5000,7000,0,TRUE,10000,FALSE,TRUE,TRUE,2,"central","public",1000,15,5000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",TRUE,25000,2400,10000,6000,TRUE,0,FALSE,TRUE,TRUE,3,"north","public",9000,65,5000,25,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",FALSE,27288,4300,7500,0,TRUE,7500,TRUE,FALSE,NA,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",FALSE,12000,7500,5000,0,FALSE,0,FALSE,TRUE,FALSE,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,20000,154,NA,NA,NA,NA,NA,NA
"114",FALSE,26000,4000,8000,0,FALSE,10000,TRUE,TRUE,FALSE,NA,"south","public",NA,NA,NA,NA,NA,NA,NA,NA,3740,34,NA,NA,NA,NA,NA,NA
"115",TRUE,26000,7000,7000,5700,TRUE,0,FALSE,TRUE,TRUE,1,"east","public",7000,55,1000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",FALSE,50000,6100,10000,0,TRUE,0,FALSE,TRUE,FALSE,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,9000,12,NA,NA,NA,NA,NA,NA
"117",FALSE,40000,5200,7000,0,TRUE,6000,FALSE,FALSE,NA,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",TRUE,25130,2000,10000,5000,FALSE,0,TRUE,TRUE,TRUE,1,"north","public",9000,35,NA,NA,NA,NA,NA,NA,14000,100,NA,NA,NA,NA,NA,NA
"119",TRUE,26144,6500,11000,0,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",7000,5,5000,15,NA,NA,NA,NA,5000,40,8000,15,NA,NA,NA,NA
"120",FALSE,56310,8000,8000,0,TRUE,8000,TRUE,FALSE,NA,NA,"north","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",TRUE,25000,8500,11500,0,TRUE,18500,FALSE,TRUE,TRUE,2,"north","public",9000,45,1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",FALSE,8000,1000,8000,500,TRUE,0,FALSE,TRUE,TRUE,2,"north","public",3000,5,7000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",FALSE,33000,6000,12000,0,TRUE,10000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,24000,192,4000,20,NA,NA,NA,NA
"124",FALSE,48000,0,10000,0,TRUE,4000,TRUE,TRUE,TRUE,1,NA,"private",11000,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",TRUE,30000,0,10000,0,FALSE,1500,TRUE,TRUE,TRUE,3,"north","public",5000,5,7000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",FALSE,28305,2101.25,5500,0,TRUE,7000,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",TRUE,50000,0,3000,4100,FALSE,0,TRUE,TRUE,TRUE,1,"central","private",3000,15,NA,NA,NA,NA,NA,NA,4000,8,4000,8,2000,4,NA,NA
"128",FALSE,30000,0,7000,0,TRUE,0,FALSE,TRUE,FALSE,NA,NA,"public",NA,NA,NA,NA,NA,NA,NA,NA,3000,20,NA,NA,NA,NA,NA,NA
"129",TRUE,25000,3000,8000,0,TRUE,8000,FALSE,FALSE,NA,NA,"east","public",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",FALSE,26000,24000,5000,0,TRUE,5000,FALSE,TRUE,TRUE,2,"east","public",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",TRUE,30000,5000,8500,0,FALSE,9000,FALSE,TRUE,TRUE,1,"north","public",5000,15,9000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",FALSE,50000,3400,4500,1666,TRUE,8000,FALSE,TRUE,TRUE,1,"south","private",5000,35,NA,NA,NA,NA,NA,NA,4480,32,NA,NA,NA,NA,NA,NA
"133",FALSE,43000,5300,10000,0,TRUE,15000,FALSE,FALSE,NA,NA,"central","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",TRUE,3356,6000,18000,0,FALSE,11000,TRUE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,7840,56,5000,40,10000,50,NA,NA
"135",TRUE,30000,4500,5000,0,FALSE,0,FALSE,TRUE,TRUE,2,"south","public",7000,35,5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",TRUE,23900,3000,8500,0,TRUE,5000,FALSE,TRUE,TRUE,2,"south","public",3000,45,3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",TRUE,6535,5000,6000,12000,TRUE,1000,FALSE,TRUE,TRUE,2,"north","public",5000,25,5000,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",TRUE,27675,168,4000,0,FALSE,0,TRUE,TRUE,TRUE,4,"north","public",5000,25,3000,15,3000,15,7000,35,2100,15,NA,NA,NA,NA,NA,NA
"139",TRUE,55000,5000,6000,0,FALSE,0,TRUE,TRUE,TRUE,1,"north","private",3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",TRUE,26600,0,7500,0,FALSE,0,TRUE,TRUE,TRUE,2,"north","public",9000,55,9000,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",FALSE,26000,3000,8000,0,TRUE,0,FALSE,TRUE,FALSE,NA,"central","public",NA,NA,NA,NA,NA,NA,NA,NA,5600,16,9600,18,2000,8,NA,NA
"142",FALSE,7000,3500,6000,0,FALSE,0,FALSE,TRUE,TRUE,1,"south","public",21000,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",FALSE,25000,2500,10000,0,TRUE,10000,FALSE,TRUE,FALSE,NA,"north","public",NA,NA,NA,NA,NA,NA,NA,NA,5000,10,NA,NA,NA,NA,NA,NA
"144",FALSE,32340,6688,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,"south","public",3000,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",TRUE,15000,6000,6000,0,FALSE,0,FALSE,TRUE,TRUE,2,"north","public",3000,15,NA,NA,NA,NA,NA,NA,20000,90,NA,NA,NA,NA,NA,NA
