grad,ex.tuition,ex.other,ex.rent,in.scholarship,in.tuition,in.home,debt,work,work.school,worknum,region,school,rev1,workhour1,rev2,workhour2,rev3,workhour3,rev4,workhour4,ofcrev,ofcwhr,ofcrev2,ofcwhr2,ofcrev3,ofcwhr3,ofcrev4,ofcwhr4,labor1,contract1,paywage1,satisfication1,labor2,contract2,paywage2,satisfication2,labor3,contract3,paywage3,satisfication3,labor4,contract4,paywage4,satisfication4,ofccontract1,ofcins1,ofcwage1,ofcsat1,ofccontract2,ofcins2,ofcwage2,ofcsat2,ofccontract3,ofcins3,ofcwage3,ofcsat3,ofccontract4,ofcins4,ofcwage4,ofcsat4,totalrev,totalexp,totalwhr,ofcnum1,ofcnum2,ofcnum3,ofcnum4,ofcworknum,totalworknum,totalcontract,totalins,totallabor,totallatepay,expense,total.ofc.latepay
FALSE,25235,1800,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,11847,35,0,0,0,0,0,1,1,0,1,0,6800,0
FALSE,1000,0,7000,1000,FALSE,6000,FALSE,TRUE,TRUE,1,north,public,7000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7200,65,0,0,0,0,0,1,999,0,0,0,7000,0
TRUE,11500,4200,8000,10000,TRUE,3000,FALSE,TRUE,TRUE,2,south,public,7000,45,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,14500,80,0,0,0,0,0,2,2,0,1,0,12200,0
FALSE,22000,2000,7000,5000,FALSE,7000,TRUE,TRUE,TRUE,1,north,public,3000,15,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,3,0,999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,13400,30,0,0,0,0,0,1,1998,0,0,1,9000,0
FALSE,24000,0,6000,0,TRUE,3500,TRUE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,3000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3000,10800,20,1,0,0,0,1,1,0,0,0,0,6000,1
FALSE,26000,2500,6000,0,FALSE,5000,TRUE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,9000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9000,13700,65,1,0,0,0,1,1,0,1,0,0,8500,1
FALSE,56000,7000,5000,0,TRUE,15000,TRUE,TRUE,TRUE,1,north,private,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,23200,45,0,0,0,0,0,1,1,0,0,1,12000,0
FALSE,28000,1300,6000,3300,TRUE,0,FALSE,TRUE,TRUE,1,north,public,1000,5,0,0,0,0,0,0,12000,52,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13000,12900,57,1,0,0,0,1,2,1,1,1,1,7300,1
TRUE,35687,7500,3000,0,TRUE,2500,FALSE,TRUE,TRUE,1,central,public,1000,75,0,0,0,0,0,0,12000,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,13000,17637.4,139,1,0,0,0,1,2,0,1,0,0,10500,1
FALSE,23345,3200,10000,0,FALSE,8000,TRUE,TRUE,TRUE,1,north,public,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17869,15,0,0,0,0,0,1,999,0,0,1,13200,0
FALSE,23000,2000,8000,2000,TRUE,0,FALSE,TRUE,TRUE,1,north,public,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14600,5,0,0,0,0,0,1,999,0,0,0,10000,0
FALSE,17830,2000,7000,0,TRUE,7000,FALSE,TRUE,TRUE,1,south,public,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,12566,25,0,0,0,0,0,1,1,0,1,0,9000,0
FALSE,24000,4500,8000,0,TRUE,5000,FALSE,TRUE,TRUE,3,north,public,7000,55,3000,15,5000,35,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,17300,105,0,0,0,0,0,3,2,0,1,1,12500,0
FALSE,25235,4500,7000,500,TRUE,7000,FALSE,TRUE,TRUE,1,north,public,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16547,5,0,0,0,0,0,1,1,0,0,0,11500,0
FALSE,24867,4600,8000,0,TRUE,7000,FALSE,TRUE,TRUE,2,south,public,7000,45,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,17573.4,90,0,0,0,0,0,2,2,0,2,0,12600,0
TRUE,30000,3500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,1,north,public,7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,17500,25,0,0,0,0,0,1,1,0,0,0,11500,0
FALSE,25000,2500,25000,0,TRUE,5000,FALSE,TRUE,TRUE,1,north,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,32500,25,0,0,0,0,0,1,0,0,1,0,27500,0
FALSE,47500,5000,4000,833.33,TRUE,4000,FALSE,TRUE,TRUE,1,north,private,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,18500,5,0,0,0,0,0,1,1,0,1,1,9000,0
FALSE,28000,2500,7000,0,TRUE,3000,TRUE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,7700,42,1200,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,8900,15100,54,1,1,0,0,2,2,0,1,0,0,9500,1
FALSE,26000,1500,7000,0,TRUE,6000,FALSE,TRUE,TRUE,1,north,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,13700,25,0,0,0,0,0,1,1,0,1,0,8500,0
FALSE,27000,2000,8000,0,FALSE,8000,TRUE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,8000,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8000,15400,140,1,0,0,0,1,1,0,0,0,0,10000,1
TRUE,26000,4500,15000,0,TRUE,5000,FALSE,TRUE,TRUE,4,north,public,5000,5,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,24700,10,0,0,0,0,0,4,2,0,2,0,19500,0
FALSE,24223,2400,10000,0,FALSE,10000,FALSE,TRUE,TRUE,1,north,public,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,17244.6,5,0,0,0,0,0,1,999,0,0,0,12400,0
TRUE,19000,1500,6000,0,TRUE,2000,FALSE,TRUE,TRUE,2,north,public,7000,15,5000,25,5000,15,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,11300,55,0,0,0,0,0,2,3,0,2,0,7500,0
FALSE,31165,1742.5,6000,0,TRUE,0,TRUE,TRUE,TRUE,2,north,public,5000,25,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,13975.5,50,0,0,0,0,0,2,1000,0,1,0,7742.5,0
FALSE,30000,6000,5000,0,TRUE,5000,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,6000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,17000,35,1,0,0,0,1,1,0,1,0,0,11000,0
FALSE,21971,3000,5000,0,TRUE,0,FALSE,TRUE,TRUE,2,central,public,3000,5,7000,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,12394.2,60,0,0,0,0,0,2,2,0,2,0,8000,0
TRUE,26000,2500,12000,0,TRUE,3000,FALSE,TRUE,TRUE,2,north,public,9000,15,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,19700,30,0,0,0,0,0,2,2,0,2,0,14500,0
FALSE,22439,4500,5000,6000,TRUE,5000,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,6000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6000,13987.8,6,1,0,0,0,1,1,0,0,0,0,9500,1
TRUE,10500,0,20000,9600,FALSE,0,TRUE,TRUE,TRUE,1,north,public,9000,45,18000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,22100,135,0,0,0,0,0,1,2,0,1,2,20000,0
TRUE,11825,4300,18000,0,TRUE,20000,FALSE,TRUE,TRUE,2,north,public,9000,25,9000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,24665,50,0,0,0,0,0,2,0,0,0,0,22300,0
FALSE,45000,0,4500,2000,TRUE,3000,FALSE,TRUE,FALSE,4,other,private,0,0,0,0,0,0,0,0,25000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25000,13500,30,1,0,0,0,1,5,0,1,0,0,4500,0
TRUE,0,2500,7000,0,TRUE,0,FALSE,TRUE,TRUE,2,south,public,5000,25,5000,25,5000,25,7000,25,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,4,1,1,0,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,9500,100,0,0,0,0,0,2,4,0,4,1,9500,0
TRUE,38265,3600,9000,0,FALSE,10000,TRUE,TRUE,TRUE,1,south,public,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,20253,45,0,0,0,0,0,1,1,0,1,1,12600,0
FALSE,28000,3200,10000,850,TRUE,8000,FALSE,TRUE,TRUE,1,east,public,9000,65,0,0,0,0,0,0,4000,12,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13000,18800,77,1,0,0,0,1,2,1,0,1,0,13200,1
TRUE,26000,5000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,5000,5,0,0,0,0,0,0,8000,64,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13000,20200,69,1,0,0,0,1,2,1,1,1,0,15000,0
FALSE,30000,5000,8000,0,TRUE,10000,FALSE,TRUE,TRUE,2,north,public,7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,19000,25,0,0,0,0,0,2,1,0,0,0,13000,0
FALSE,52000,4500,4000,0,TRUE,7000,FALSE,TRUE,FALSE,0,north,private,0,0,0,0,0,0,0,0,4000,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4000,18900,54,1,0,0,0,1,1,0,1,0,0,8500,1
FALSE,25000,2700,3000,0,FALSE,0,FALSE,TRUE,TRUE,1,north,public,3000,15,0,0,0,0,0,0,13000,150,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,16000,10700,165,1,0,0,0,1,2,1,1,0,0,5700,1
TRUE,13000,2000,8000,0,TRUE,0,FALSE,TRUE,TRUE,3,0,public,3000,45,5000,35,5000,25,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,12600,105,0,0,0,0,0,3,1,0,1,1,10000,0
FALSE,43216,3800,5000,0,FALSE,0,TRUE,TRUE,TRUE,1,south,public,7000,45,0,0,0,0,0,0,15000,30,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,22000,17443.2,75,1,0,0,0,1,2,0,1,1,1,8800,1
FALSE,31000,2250,10000,750,TRUE,10000,FALSE,TRUE,TRUE,2,east,public,5000,55,3000,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,18450,90,0,0,0,0,0,2,1,0,2,1,12250,0
TRUE,556,0,8000,8000,FALSE,0,FALSE,TRUE,TRUE,1,south,public,13000,5,0,0,0,0,0,0,16000,12,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,29000,8111.2,17,1,0,0,0,1,2,1,1,1,1,8000,1
FALSE,28710,4250,7000,0,FALSE,10000,TRUE,TRUE,TRUE,1,south,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,16992,35,0,0,0,0,0,1,1,0,1,0,11250,0
FALSE,25000,2500,8000,0,TRUE,8000,FALSE,TRUE,TRUE,2,south,public,3000,25,1000,15,0,0,0,0,6720,140,0,0,0,0,0,0,1,1,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10720,15500,180,1,0,0,0,1,3,2,1,2,0,10500,1
FALSE,22000,0,4000,1500,TRUE,3500,FALSE,TRUE,TRUE,2,south,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,8400,15,0,0,0,0,0,2,0,0,1,0,4000,0
FALSE,23294,4000,9000,1000,FALSE,7000,TRUE,TRUE,TRUE,1,south,public,5000,35,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,17658.8,80,0,0,0,0,0,1,2,0,2,0,13000,0
FALSE,27000,4000,11000,0,TRUE,10000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,6400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6400,20400,50,1,0,0,0,1,1,0,1,0,0,15000,1
FALSE,30000,5500,13000,0,TRUE,16000,FALSE,TRUE,TRUE,3,south,public,9000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,24500,55,0,0,0,0,0,3,999,0,1,0,18500,0
TRUE,10000,5500,7000,2500,FALSE,0,TRUE,TRUE,TRUE,1,south,public,3000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14500,45,0,0,0,0,0,1,1,0,0,1,12500,0
FALSE,30000,4000,4000,0,TRUE,3000,FALSE,TRUE,TRUE,1,south,public,3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14000,35,0,0,0,0,0,1,1,0,1,1,8000,0
FALSE,22000,2200,7500,0,TRUE,10000,FALSE,TRUE,TRUE,2,south,public,5000,35,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,14100,40,0,0,0,0,0,2,2,0,2,1,9700,0
FALSE,25000,3000,10000,0,TRUE,9000,FALSE,TRUE,TRUE,1,south,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18000,15,0,0,0,0,0,1,1,0,1,0,13000,0
FALSE,29496,4500,10000,2500,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,5000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20399.2,40,0,0,0,0,0,1,1,0,1,0,14500,0
FALSE,27000,1700,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,south,public,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13100,5,0,0,0,0,0,1,1,0,1,0,7700,0
FALSE,27000,1700,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,south,public,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13100,5,0,0,0,0,0,1,1,0,1,0,7700,0
FALSE,27000,4000,10000,0,FALSE,10000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,4000,8,4000,8,4000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5,0,0,0,5,0,0,0,0,12000,19400,24,1,1,1,0,3,3,0,0,0,0,14000,2
FALSE,23000,2200,6000,5000,TRUE,6000,FALSE,TRUE,TRUE,1,south,public,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,12800,5,0,0,0,0,0,1,1,0,0,0,8200,0
FALSE,29246,2125,8500,2000,FALSE,8500,TRUE,TRUE,TRUE,1,south,public,3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16474.2,35,0,0,0,0,0,1,999,0,1,1,10625,0
FALSE,30000,2000,4000,0,TRUE,6000,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,9600,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9600,12000,64,1,0,0,0,1,1,0,0,0,0,6000,1
FALSE,25000,4000,5000,8000,TRUE,6000,TRUE,TRUE,TRUE,2,south,public,5000,35,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,14000,60,0,0,0,0,0,2,2,0,2,0,9000,0
TRUE,39996,0,12000,4000,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,19999.2,5,0,0,0,0,0,1,0,0,0,1,12000,0
FALSE,5666,6666,6666,6,TRUE,6666,TRUE,TRUE,TRUE,2,south,public,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14465.2,5,0,0,0,0,0,2,1,0,0,0,13332,0
TRUE,20932,2727,8000,8000,TRUE,0,FALSE,TRUE,TRUE,2,north,public,5000,35,3000,5,0,0,0,0,5000,5,0,0,0,0,0,0,0,1,0,3,1,1,0,4,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13000,14913.4,45,1,0,0,0,1,3,2,0,1,0,10727,1
TRUE,30000,4800,6000,0,TRUE,6000,FALSE,TRUE,TRUE,1,south,public,7000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,16800,5,0,0,0,0,0,1,1,0,0,0,10800,0
FALSE,9000,0,7000,0,TRUE,0,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,10000,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10000,8800,140,1,0,0,0,1,1,0,1,0,0,7000,1
FALSE,30000,1000,4000,2000,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,11000,15,0,0,0,0,0,1,1,0,1,1,5000,0
FALSE,28940,2125,9000,0,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,7000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,16913,55,0,0,0,0,0,1,1,0,1,0,11125,0
FALSE,23000,7000,10000,0,TRUE,0,FALSE,TRUE,TRUE,2,south,public,1000,25,0,0,0,0,0,0,6000,40,2000,20,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,9000,21600,85,1,1,0,0,2,4,0,0,1,1,17000,1
TRUE,25000,5500,14000,0,FALSE,8000,TRUE,TRUE,TRUE,2,south,public,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,24500,15,0,0,0,0,0,2,1,0,1,1,19500,0
FALSE,27000,1800,5000,250,TRUE,10000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,4200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4200,12200,30,1,0,0,0,1,1,0,0,0,0,6800,1
TRUE,20000,2000,10000,8000,FALSE,0,FALSE,TRUE,TRUE,2,south,public,5000,35,9000,25,0,0,0,0,8000,32,6500,12,4000,8,1200,3,1,1,1,3,1,1,0,5,0,0,0,0,0,0,0,0,1,1,1,4,0,1,1,4,0,1,1,4,0,0,1,4,33700,16000,115,1,1,1,1,4,6,2,3,2,1,12000,4
FALSE,29000,1300,3000,1500,TRUE,6000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,3200,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3200,10100,8,1,0,0,0,1,1,0,0,0,0,4300,1
TRUE,34406,0,12000,0,TRUE,0,FALSE,TRUE,TRUE,1,south,public,7000,55,0,0,0,0,0,0,18000,48,0,0,0,0,0,0,0,999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,25000,18881.2,103,1,0,0,0,1,2,999,0,0,0,12000,1
TRUE,29056,2000,10000,0,FALSE,7000,TRUE,TRUE,TRUE,1,south,public,7000,35,0,0,0,0,0,0,4000,28,0,0,0,0,0,0,0,999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11000,17811.2,63,1,0,0,0,1,2,999,0,0,0,12000,1
FALSE,25286,1800,8000,0,TRUE,5000,FALSE,TRUE,TRUE,2,south,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14857.2,15,0,0,0,0,0,2,1,0,1,0,9800,0
TRUE,27000,0,10000,8000,FALSE,0,FALSE,TRUE,TRUE,1,south,public,7000,120,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,15400,135,0,0,0,0,0,1,1,0,0,0,10000,0
